,Aattr,Battr,Cattr,Dattr,Eattr,Fattr,A1attr,B2attr,C3attr,D4attr,E5attr,F6attr,A7attr,B8attr,C9attr,D10attr,E11attr,F12attr,A13attr,B14attr,C15attr,D16attr,E17attr,F18attr,A19attr,B20attr,C21attr,D22attr,E23attr,F24attr,A25attr,B26attr,C27attr,D28attr,E29attr,F30attr,class
67,0.705578,0.673235,-0.197682,-0.190113,0.726317,0.338911,-0.186668,-0.184633,1.120043,0.529559,0.068926,-0.178503,1.228458,0.548065,0.281304,-0.086885,0.956912,0.56009,0.050856,-0.241825,0.977819,0.574151,0.062784,-0.077004,1.018931,0.509876,0.107463,-0.192752,0.745289,0.518855,0.113031,-0.189986,1.064978,0.532109,0.124223,-0.183967,2
68,0.044099,1.503574,1.664634,0.921135,0.062659,1.300177,1.67362,0.924077,0.080742,1.316883,1.391311,0.92786,0.125735,1.248287,1.481217,0.969528,-0.151111,1.258626,1.486463,0.966441,-0.136658,1.273318,1.497365,0.814413,-0.159228,1.606236,1.491962,0.755051,0.07826,1.394236,1.789246,0.965254,0.094945,1.233342,1.202359,0.970629,0
69,-0.690878,0.061407,0.162766,0.233219,-0.674739,0.076748,0.173388,0.237733,-0.364672,0.66078,0.730119,0.453704,-0.976988,-0.020865,-0.198662,0.124397,-0.668189,0.341798,0.050856,0.125908,-0.656748,0.705245,0.540978,0.499795,-0.453767,0.159041,0.047268,0.228494,-0.440539,0.518855,0.292626,0.492656,-0.42738,0.707417,0.842981,0.498294,0
70,-0.470385,-0.550421,-1.279026,-1.089695,-0.158561,-0.360191,-1.266835,-1.082161,-0.438908,-0.345245,-0.8327,-1.284866,-0.388869,-0.458504,-1.278584,-1.143298,-0.372716,-0.269421,-1.265117,-0.924758,-0.06236,-0.25611,-0.774055,-0.915985,-0.380132,-0.191794,-0.976057,-1.035244,-0.069968,-0.181449,-0.964535,-1.03016,-0.352763,-0.169124,-0.953912,-0.813747,5
71,0.779075,0.804341,0.703439,0.233219,0.800057,0.994319,0.953509,0.607303,1.120043,1.229403,0.970552,0.611756,0.787369,0.854412,0.821265,0.282859,1.104649,0.8657,0.828476,0.283508,1.126416,0.880036,0.839849,0.499795,1.387105,1.036129,0.82981,0.491773,1.412317,1.044084,0.831409,0.492656,1.438068,1.058033,1.142463,0.708221,2
72,1.073066,1.022851,0.823588,0.709468,1.095016,1.038013,1.373574,0.712894,-0.067729,0.879481,0.850335,0.506388,1.375487,0.854412,1.121243,0.916707,0.735308,1.040333,1.426646,0.913908,-0.136658,0.880036,0.839849,0.70954,1.90255,1.123838,1.070593,0.702396,1.264088,0.912777,1.070868,0.912743,0.393417,0.926552,1.382048,0.708221,0
73,0.485085,0.804341,0.403065,0.233219,0.800057,0.644768,0.413425,-0.184633,0.526157,0.485819,0.189143,-0.336555,0.787369,1.248287,1.121243,0.282859,0.809176,1.040333,0.828476,0.125908,0.829222,0.530453,0.062784,-0.234313,0.724391,0.860711,0.28805,0.017871,0.745289,0.869008,0.292626,-0.189986,0.766507,0.532109,0.064327,-0.183967,2
74,1.661048,0.848043,0.643364,0.180303,1.316235,0.863238,0.653462,0.02655,1.34275,0.70452,0.369468,0.190284,1.154943,0.591829,0.641278,0.018756,1.178517,0.822041,0.349941,-0.136758,1.200714,0.836338,0.361655,0.027868,0.798026,0.466022,-0.073123,-0.192752,1.11586,0.650162,0.172896,0.020058,1.139596,0.66359,0.18412,-0.183967,2
75,1.073066,0.804341,0.162766,0.021553,0.800057,0.644768,-0.066649,-0.184633,1.120043,0.66078,0.429577,0.032233,1.081428,0.679357,0.281304,-0.086885,0.809176,0.516432,-0.487496,-0.451958,0.532028,0.180869,-0.176313,-0.653804,0.724391,0.334459,-0.374101,-0.613998,0.152375,-0.181449,-1.323724,-1.082671,0.468035,0.006184,-0.834119,-0.813747,5
76,-0.470385,0.97915,0.883663,0.603635,-0.45352,0.819544,0.8935,0.39612,-0.438908,0.835741,1.210986,0.611756,-0.388869,0.985704,1.241235,0.599783,-0.372716,0.822041,0.94811,0.598708,-0.359554,0.836338,0.959397,0.604668,-0.380132,0.860711,1.130788,0.491773,-0.366425,1.044084,0.831409,0.7027,-0.352763,1.058033,1.382048,0.498294,0
77,1.073066,0.673235,0.282916,-0.08428,1.095016,0.513687,0.05337,-0.237429,0.8231,0.354598,-0.171507,-0.441923,1.081428,0.504301,0.041321,-0.192527,0.735308,0.516432,-0.367863,-0.399425,0.754923,0.355661,-0.176313,-0.391622,1.239836,0.729148,0.047268,-0.08744,0.967631,0.562624,-0.186293,-0.242497,0.691889,0.356801,-0.175259,-0.446376,3
78,0.411587,0.017705,-0.377906,-0.560529,0.431358,0.338911,-0.126658,-0.554203,0.748864,0.223378,-0.532158,-0.547291,0.34628,0.022899,-1.038601,-0.720733,0.365966,0.036189,-0.846398,-0.714624,0.383431,0.049776,-0.833829,-0.70624,0.503487,-0.104085,-0.79547,-0.561342,0.226489,-0.093911,-0.545481,-0.557562,0.244181,-0.256778,-0.534637,-0.551339,5
79,-1.866841,-2.298502,0.883663,2.085299,-1.633357,-2.151641,0.8935,2.296766,-1.62668,-2.007374,0.910444,2.086907,-1.638621,-2.296587,1.541213,2.395685,-1.628476,-2.27771,1.247195,2.174707,-1.622628,-2.135121,0.959397,1.968012,-1.926465,-2.384513,2.033722,2.75597,-1.700481,-2.282363,1.370192,2.225516,-1.397414,-2.141341,0.842981,1.652891,1
80,0.338089,0.148811,-0.197682,-0.454696,0.357618,0.164136,-0.666742,-0.448612,0.674628,0.179637,-0.171507,-0.652659,0.419794,0.329246,-0.138666,-0.562271,0.439835,0.210823,-0.547313,-0.557024,0.754923,0.224567,-0.355636,-0.758677,0.945296,0.202896,-0.133319,-0.719309,0.374717,0.212472,-0.365887,-0.505051,0.393417,0.050011,-0.115362,-0.708784,3
81,0.411587,1.066554,1.48441,0.815302,0.136399,0.688462,0.653462,0.607303,-0.141965,-0.257765,-0.111399,-0.178503,0.05222,0.985704,0.881261,0.599783,-0.151111,0.603749,0.888293,0.388575,-0.136658,0.049776,0.122558,0.237614,0.503487,1.211546,0.950202,0.597084,0.522946,1.000315,0.951139,0.597678,0.542653,0.838898,0.723188,0.813184,0
82,-0.470385,-0.681527,-1.519325,-1.301361,-0.158561,-0.491273,-1.506872,-1.082161,0.154978,-0.345245,-1.313567,-0.810711,-0.241839,-0.370976,-1.398575,-1.037657,-0.22498,-0.531371,-1.564201,-1.239957,-0.433852,-0.693089,-1.969539,-1.440349,-0.748307,-0.761901,-1.638209,-1.351178,-0.440539,-0.444064,-1.443454,-0.97765,-0.128909,-0.563568,-1.612773,-1.181119,5
83,-0.911371,0.061407,-0.077532,0.021553,-0.674739,0.469993,0.413425,0.237733,-0.661615,0.485819,0.730119,0.242968,-1.197532,-0.020865,-0.198662,-0.086885,-0.668189,0.167164,0.050856,0.125908,-0.953942,0.180869,0.301881,-0.077004,-0.748307,-0.191794,-0.374101,-0.403375,-0.736996,0.343779,0.292626,0.020058,-0.725852,0.181492,0.064327,0.025959,0
84,0.779075,0.629533,-0.317831,-0.560529,0.505098,0.076748,-0.306686,-0.765386,0.526157,-0.082804,-0.772592,-0.916079,0.787369,0.15419,-0.49864,-0.245347,0.513703,0.167164,-0.487496,-0.819691,0.160536,0.180869,-0.475184,-1.020858,0.429852,0.334459,-0.614884,-0.403375,0.448832,0.343779,-0.365887,-0.40003,0.468035,0.356801,0.064327,-0.393894,3
85,1.367057,0.848043,0.583289,0.233219,1.095016,0.688462,0.293407,-0.184633,0.748864,0.354598,-0.351833,-0.599975,0.05222,-0.195921,-0.91861,-0.879195,0.070493,-0.356737,-1.384751,-1.029824,0.086237,-0.168714,-1.1327,-0.863549,-0.453767,-0.761901,-1.638209,-1.193211,-0.144082,-0.575371,-1.623048,-1.187693,-0.128909,-0.432086,-1.433084,-1.181119,5
86,-0.249892,-0.200805,-0.918578,-1.036778,-0.2323,-0.360191,-1.386853,-1.029365,-0.216201,-0.170284,-1.133242,-1.021446,0.125735,0.022899,-0.558636,-0.773554,-0.446584,-0.094787,-1.025849,-0.977291,-0.433852,-0.081318,-1.192475,-0.968422,0.650756,0.378313,-0.374101,-0.508686,-0.144082,0.212472,-0.605346,-0.715095,-0.128909,0.050011,-0.834119,-1.076155,5
87,-0.102897,-0.375613,-1.218951,-1.036778,-0.674739,-0.666048,-1.926937,-1.610118,-0.661615,-0.957608,-1.914651,-1.390234,-0.168324,-0.370976,-1.33858,-1.090478,-0.446584,-0.662347,-1.743652,-1.502624,-0.433852,-0.824183,-1.909765,-1.492785,-0.232863,-0.542629,-1.156644,-0.666654,-0.218196,-0.356526,-1.14413,-0.872628,0.094945,-0.344432,-1.552876,-1.2336,5
88,-1.940339,-2.385906,1.36426,2.402799,-1.928316,-2.37011,1.373574,2.402358,-2.14633,-2.269815,1.391311,2.613746,-2.07971,-2.471642,2.081174,2.871071,-2.071686,-2.452344,1.426646,2.437374,-2.068419,-2.441006,1.437591,2.649684,-1.926465,-2.472222,2.033722,3.598462,-1.922824,-2.45744,1.669516,3.380756,-1.919739,-2.448131,1.382048,2.650043,1
89,-0.176394,-0.463017,-0.55813,-0.401779,-0.45352,-0.578661,-0.78676,-0.395816,-0.438908,-0.563946,-1.013025,-0.547291,-0.168324,-0.370976,-0.618631,-0.139706,-0.151111,-0.182104,-0.367863,-0.346891,0.086237,-0.343506,-0.594733,-0.339186,0.798026,0.466022,0.167659,0.017871,0.819403,0.475086,0.172896,0.020058,0.841124,0.488282,0.423706,0.025959,4
90,0.411587,0.148811,-0.858503,-0.613446,0.136399,-0.01064,-0.606733,-0.395816,0.154978,-0.170284,-0.592266,-0.389239,0.640339,-0.020865,-0.678627,-0.45663,0.365966,-0.00747,-0.666947,-0.662091,0.383431,0.006078,-0.654507,-0.444059,0.429852,0.202896,-0.133319,-0.403375,0.448832,0.037396,-0.365887,-0.40003,0.468035,0.050011,-0.534637,-0.551339,5
91,1.734545,1.022851,0.583289,0.233219,1.389975,1.038013,0.83349,0.237733,1.788164,1.229403,0.609902,0.242968,1.522517,1.116996,0.761269,0.33568,1.547858,1.12765,0.768659,0.336042,1.275013,1.142224,0.780074,0.342486,1.681645,1.255401,1.190984,0.386461,1.708774,1.087853,0.651815,0.387634,1.73654,1.277169,1.202359,0.393331,2
92,1.734545,0.97915,0.883663,0.391969,1.758674,1.212789,0.653462,0.607303,1.788164,1.010702,0.910444,0.242968,1.375487,1.204523,0.701274,0.230039,1.695595,0.996675,0.708842,0.230975,1.42361,1.01113,0.7203,0.237614,1.387105,1.036129,1.130788,0.28115,1.412317,1.044084,0.831409,0.282612,1.438068,1.058033,0.543498,0.130923,2
93,1.367057,0.848043,0.523215,0.286136,1.389975,1.038013,0.83349,0.501711,1.416986,1.273143,1.391311,0.717124,1.743062,0.854412,0.821265,0.494142,1.400122,1.040333,1.127561,0.703775,1.42361,1.666599,1.437591,0.919286,1.239836,0.904566,0.769615,0.491773,1.264088,0.737701,0.532085,0.492656,0.691889,0.926552,0.303913,0.498294,2
94,1.367057,0.97915,0.403065,0.233219,1.684934,0.994319,0.713472,0.237733,1.713929,1.229403,0.970552,0.453704,1.669547,1.029468,0.821265,0.282859,1.695595,1.040333,0.828476,0.493642,1.720804,1.054828,0.839849,0.29005,2.049819,1.211546,1.130788,0.491773,1.782888,1.21916,0.831409,0.492656,1.811158,1.233342,0.603395,0.235886,2
95,0.485085,0.061407,-0.317831,-0.348863,0.210138,0.251523,-0.306686,-0.554203,0.526157,0.092157,-0.772592,-0.758027,0.787369,0.679357,0.281304,-0.245347,1.104649,0.516432,0.050856,-0.241825,0.532028,0.180869,-0.475184,-0.653804,1.092566,0.685294,0.589028,0.017871,0.745289,0.343779,0.292626,-0.40003,0.468035,0.181492,-0.594534,-0.393894,5
96,-1.57285,-2.03629,1.123962,1.7678,-1.338398,-1.802089,0.593453,1.13526,-1.032794,-2.007374,0.850335,1.770803,-1.932681,-2.252823,1.361226,2.448506,-1.48074,-2.146735,1.366829,2.437374,-0.953942,-1.479652,0.540978,0.919286,-1.263751,-1.55128,0.348246,1.176297,-0.736996,-1.013061,-0.126428,0.020058,-0.42738,-0.738876,-1.193498,-0.971192,1
97,-0.911371,-0.375613,-0.858503,-0.719279,-0.674739,-0.185416,-1.026798,-0.923774,-0.661615,0.398338,0.129035,0.032233,-0.682928,-0.283448,-1.038601,-0.932016,-0.668189,0.254481,0.17049,-0.189291,-0.06236,1.01113,0.7203,0.447359,-0.674672,-0.016376,-0.494492,-0.456031,-0.662882,0.693931,0.532085,0.282612,-0.054291,1.277169,1.142463,0.708221,0
98,0.411587,0.148811,-0.618205,-0.825112,0.431358,0.164136,-0.606733,-0.818182,0.451921,0.004676,-0.592266,-0.599975,0.34628,0.15419,-0.438644,-0.667912,0.365966,0.167164,-0.666947,-0.872224,0.383431,0.180869,-0.654507,-0.653804,0.429852,0.202896,-0.554688,-0.561342,0.152375,0.037396,-0.365887,-0.557562,0.468035,0.225319,-0.534637,-0.761265,3
99,0.63208,0.585831,-0.137607,-0.348863,0.947536,0.819544,0.353416,-0.131838,1.194278,1.010702,0.67001,0.032233,1.669547,1.204523,0.701274,0.441321,1.400122,0.822041,0.94811,0.230975,1.126416,1.01113,0.959397,0.447359,1.387105,1.255401,1.371571,0.491773,1.412317,1.044084,0.831409,0.492656,1.438068,1.058033,0.842981,0.288368,2
100,-0.764376,0.323619,0.042617,0.127386,-1.264658,-0.185416,-0.426705,-0.237429,-1.478209,0.004676,-0.171507,-0.073135,-0.976988,0.022899,-0.378649,0.018756,-1.259135,-0.269421,-0.367863,-0.189291,-1.251136,-0.430902,-0.534958,-0.391622,-1.631926,-0.542629,-0.614884,-0.140096,-1.404024,-0.531602,-0.844805,-0.347519,-1.621268,-0.695049,-0.834119,-0.708784,0
101,-0.911371,-0.900038,-2.180147,-1.671777,-1.190918,-1.015599,-2.166974,-1.821301,-0.884323,-1.176309,-2.575844,-2.022442,-1.197532,-1.246254,-2.358506,-2.146891,-0.889794,-1.055273,-2.102554,-1.712757,-0.656748,-1.042673,-1.909765,-1.492785,-0.380132,-0.981173,-1.698404,-1.245867,-0.662882,-0.969292,-1.682913,-1.240204,-0.651234,-0.958011,-1.433084,-1.023674,4
102,-0.470385,0.498427,0.583289,0.233219,-0.748479,0.513687,0.83349,0.501711,-0.438908,0.529559,0.609902,0.242968,-0.462384,0.329246,0.761269,0.33568,-0.446584,0.56009,0.768659,0.336042,-0.433852,0.748942,1.377816,0.499795,-0.453767,0.685294,0.890006,0.386461,-0.440539,0.869008,0.891274,0.597678,-0.128909,0.882725,0.902877,0.603258,0
103,-0.470385,-0.288209,-0.798429,-0.560529,-0.45352,-0.447579,-0.126658,0.02655,-0.735851,-1.001348,0.67001,0.822492,-1.197532,-1.508837,0.641278,1.339272,-1.628476,-1.884784,1.187378,2.069641,-1.99412,-2.004027,1.198494,2.439939,-1.631926,-2.165241,1.913331,2.75597,-1.626367,-2.151056,1.549787,2.750625,-1.845121,-2.141341,1.921116,2.545079,1
104,1.367057,1.022851,0.583289,0.233219,1.095016,0.688462,0.293407,-0.184633,1.120043,0.70452,0.30936,-0.178503,1.522517,1.116996,0.761269,0.494142,1.547858,0.909358,0.768659,0.336042,1.572207,0.748942,0.540978,0.132741,1.976185,1.255401,0.649224,0.597084,2.005231,1.087853,0.891274,0.387634,1.73654,0.882725,0.663291,0.183404,2
105,-0.764376,-0.375613,-0.618205,-0.190113,-0.748479,-0.840824,0.05337,0.501711,-0.735851,-1.088829,0.30936,0.92786,-1.271047,-1.20249,-1.158593,-0.45663,-0.742057,-0.706005,-0.666947,-0.451958,-0.433852,-0.518297,-0.41541,-0.077004,-1.484656,-1.682843,-0.79547,0.175838,-1.478139,-1.406983,-0.784941,0.020058,-0.725852,-0.563568,-0.534637,-0.551339,4
106,0.044099,1.285064,1.664634,0.709468,-0.2323,1.300177,1.073527,0.924077,-0.216201,1.316883,1.391311,0.92786,0.125735,1.073232,1.481217,0.811066,-0.151111,1.258626,1.486463,0.808841,-0.136658,1.273318,1.497365,0.814413,-0.159228,0.992274,1.491962,0.965674,-0.144082,1.21916,1.190598,0.755211,-0.42738,1.233342,1.501841,0.760703,0
107,-0.470385,-0.463017,-0.377906,-0.401779,-0.748479,-0.098028,-0.366695,-0.184633,-0.438908,0.354598,0.129035,0.40102,-0.462384,0.37301,0.341299,0.230039,-0.668189,0.385456,0.649025,0.388575,-0.136658,0.836338,0.899623,0.394922,-0.674672,0.466022,0.709419,0.439117,-0.366425,0.650162,0.71168,0.440145,-0.054291,1.014206,0.962773,0.603258,0
108,-0.396887,-0.637825,-1.519325,-1.354278,-0.084821,-0.622354,-1.506872,-1.34614,-0.364672,-0.432726,-1.493892,-1.33755,-0.09481,-0.370976,-1.458571,-1.24894,-0.077243,-0.531371,-1.444568,-1.239957,-0.06236,-0.343506,-1.431571,-1.230603,-0.159228,-0.367211,-1.337231,-1.0879,-0.144082,-0.356526,-1.084265,-1.082671,-0.128909,-0.344432,-1.073705,-1.076155,5
109,-1.205362,0.323619,0.282916,0.286136,-1.412137,-0.185416,0.293407,0.132141,-1.403973,-0.170284,0.068926,-0.073135,-1.050503,0.329246,0.581282,0.230039,-1.03753,0.167164,0.050856,0.230975,-1.02824,0.006078,0.062784,0.237614,-0.232863,0.904566,1.371571,0.702396,-0.959339,0.343779,0.771544,0.335123,-0.949706,0.181492,0.783084,0.340849,0
110,0.411587,0.148811,-0.377906,-0.613446,0.431358,-0.01064,-0.84677,-0.606999,0.154978,-0.345245,-0.8327,-0.810711,1.228458,0.723121,0.761269,0.124397,0.956912,0.56009,0.050856,-0.084225,0.680625,0.006078,-0.893604,-0.653804,1.018931,0.860711,0.348246,0.017871,1.338203,0.869008,0.352491,0.020058,0.766507,0.225319,-0.115362,-0.551339,5
111,-0.102897,1.19766,1.244111,0.815302,-0.37978,1.212789,1.253555,0.607303,-0.364672,1.229403,1.571636,0.822492,-0.388869,1.029468,1.121243,0.705425,-0.077243,1.040333,1.127561,0.703775,-0.359554,1.273318,1.377816,0.70954,-0.159228,1.036129,1.130788,0.702396,-0.144082,1.044084,1.130733,0.7027,-0.128909,1.058033,1.441945,0.708221,0
112,-0.764376,-0.025997,0.042617,-0.08428,-0.748479,0.164136,0.293407,0.132141,-0.438908,0.74826,0.790227,0.506388,-0.976988,0.022899,0.341299,0.177218,-0.446584,0.691066,0.888293,0.598708,-0.136658,0.705245,0.660526,0.604668,-0.895577,0.202896,0.107463,0.017871,-0.885225,0.212472,0.113031,0.020058,-0.651234,0.225319,0.124223,0.025959,0
113,0.044099,0.017705,-0.618205,-0.507613,0.357618,0.207829,-0.84677,-0.501408,0.377685,0.048417,-0.8327,-0.494607,0.493309,0.635593,-0.07867,-0.350989,0.513703,0.472773,-0.068778,-0.346891,0.532028,0.268265,-0.295861,-0.548931,0.503487,0.509876,-0.193515,-0.245408,0.152375,0.168703,-0.186293,-0.45254,0.169563,0.181492,-0.474741,-0.656302,3
114,0.338089,0.017705,-0.137607,-0.719279,0.947536,0.033054,-0.606733,-0.501408,0.674628,0.048417,-0.592266,-0.705343,0.493309,0.066663,-0.798618,-0.773554,0.513703,0.079847,-0.547313,-0.767158,0.532028,0.268265,-0.774055,-0.758677,0.135312,0.159041,-0.494492,-0.666654,0.152375,0.168703,-0.725076,-0.662584,0.542653,0.181492,-0.474741,-0.656302,3
115,-0.396887,1.19766,1.544484,1.026968,-0.084821,1.212789,1.253555,0.818486,-0.067729,1.229403,0.970552,0.822492,-0.09481,1.248287,1.361226,0.863886,-0.372716,1.258626,1.366829,0.861375,-0.359554,1.273318,1.377816,0.866849,0.135312,1.211546,1.431766,0.913019,-0.144082,1.21916,1.430057,0.912743,-0.128909,1.058033,1.142463,0.708221,0
116,-0.176394,-0.463017,-1.45925,-1.77761,-0.45352,-0.753436,-1.62689,-1.557323,-0.438908,-0.563946,-1.433784,-1.548286,-0.462384,-0.721087,-1.758549,-1.671505,-0.446584,-0.706005,-1.504385,-1.660224,-0.656748,-0.693089,-1.252249,-1.440349,-0.380132,-0.630338,-1.698404,-1.509145,-0.366425,-0.61914,-1.503318,-1.502759,-0.352763,-0.607395,-1.49298,-1.338564,5
117,1.661048,1.022851,0.523215,0.286136,1.684934,1.256483,0.83349,0.290528,1.713929,1.273143,1.150877,0.506388,1.375487,1.029468,0.581282,0.230039,1.769463,1.214967,0.828476,0.230975,1.42361,0.880036,0.839849,0.027868,1.534375,1.299255,0.769615,0.333806,1.264088,0.912777,0.292626,0.12508,0.691889,0.575936,-0.414844,-0.079004,2
118,1.367057,0.629533,0.403065,0.021553,1.095016,0.644768,0.413425,0.02655,1.416986,1.010702,0.189143,0.032233,1.375487,1.029468,0.821265,0.282859,1.400122,0.8657,0.529392,-0.084225,1.42361,0.880036,0.540978,0.29005,1.387105,1.211546,0.82981,0.491773,1.412317,1.044084,0.831409,0.230101,1.438068,1.058033,0.842981,0.235886,2
119,0.705578,0.498427,-0.197682,-0.401779,0.726317,0.338911,-0.186668,-0.395816,0.154978,-0.345245,-0.351833,-0.178503,0.640339,-0.020865,-0.91861,-0.879195,0.661439,-0.00747,-0.42768,-0.662091,0.680625,0.355661,-0.176313,-0.234313,0.429852,0.027478,-1.036253,-0.771965,0.448832,0.343779,-0.126428,-0.40003,1.064978,0.532109,0.363809,-0.183967,5
120,1.661048,1.241362,1.48441,0.603635,1.684934,1.256483,0.8935,0.818486,1.713929,1.098182,0.910444,0.40102,1.743062,0.985704,0.881261,0.388501,1.47399,0.822041,0.649025,0.020842,0.977819,0.399359,0.122558,-0.129441,0.503487,0.466022,-0.073123,-0.561342,0.522946,0.256241,-0.306022,-0.347519,0.841124,0.269146,-0.295052,-0.341412,2
121,-1.719846,-2.167396,1.123962,2.032383,-1.928316,-2.064253,1.133537,2.032788,-1.700916,-2.051114,1.150877,2.40301,-1.344562,-2.034003,1.121243,1.550555,-1.554608,-1.884784,0.828476,1.544308,-1.54833,-2.004027,0.839849,1.758267,-1.705561,-2.165241,0.769615,1.492232,-1.478139,-2.151056,0.771544,1.490363,-1.695885,-2.00986,1.082566,1.652891,1
122,-1.866841,-2.167396,1.784783,3.196547,-1.854576,-2.282722,1.793639,3.035907,-1.849387,-2.138594,1.511528,2.66643,-1.638621,-2.296587,1.541213,2.76543,-1.850081,-2.27771,1.54628,2.752574,-1.622628,-2.266215,1.915784,2.754557,-1.705561,-2.296804,2.033722,3.177216,-1.700481,-2.282363,2.387894,3.170712,-1.919739,-2.272822,2.040909,3.174859,1
123,0.117596,-0.200805,-0.197682,-0.190113,0.726317,0.513687,-0.186668,-0.184633,0.748864,0.529559,-0.171507,-0.178503,-0.462384,-0.721087,0.521286,0.705425,0.070493,-0.356737,0.290124,0.125908,0.383431,0.180869,-0.41541,-0.234313,-0.453767,-0.761901,-0.133319,0.597084,-0.144082,-0.268987,0.651815,0.387634,0.468035,0.356801,-0.115362,-0.183967,4
124,-0.249892,-0.550421,-0.918578,-0.666362,-0.2323,-0.534967,-1.146816,-0.870978,-0.216201,-0.520206,-1.133242,-0.863395,-0.462384,-0.589796,-0.798618,-0.403809,-0.446584,-0.57503,-1.025849,-0.557024,-0.433852,-0.736787,-1.013152,-0.758677,-0.159228,-0.191794,-0.374101,-0.350719,0.07826,-0.356526,-0.605346,-0.347519,-0.128909,-0.169124,-0.594534,-0.341412,4
125,-0.470385,0.716937,0.763513,0.497802,-0.45352,0.906932,0.773481,0.501711,-0.438908,0.923221,0.790227,0.506388,-0.756443,0.197954,0.641278,0.177218,-0.742057,0.210823,0.649025,0.388575,-0.731046,0.705245,0.899623,0.394922,-1.190116,0.378313,0.348246,0.228494,-0.885225,0.212472,0.352491,0.230101,-0.651234,0.619763,1.202359,0.603258,0
126,0.044099,-0.200805,-1.158877,-1.036778,0.062659,-0.360191,-1.146816,-1.240548,-0.216201,-0.345245,-1.373676,-1.232182,-0.168324,-0.283448,-0.798618,-0.984836,-0.151111,-0.269421,-1.025849,-1.187424,-0.136658,-0.25611,-1.431571,-1.178167,-0.159228,-0.191794,-1.036253,-1.0879,-0.440539,-0.531602,-1.263859,-1.082671,-0.42738,-0.344432,-1.253394,-1.443527,5
127,-0.176394,1.41617,1.424335,0.921135,0.136399,1.212789,1.73363,0.924077,-0.141965,1.229403,1.451419,0.717124,-0.241839,1.292051,1.661204,0.916707,-0.22498,1.302284,1.366829,0.913908,-0.210957,1.317016,1.676687,0.919286,-0.453767,1.255401,1.190984,0.807707,-0.440539,1.262929,1.849111,0.965254,0.169563,1.277169,1.86122,0.970629,0
128,-1.646348,-0.72523,-0.858503,-0.719279,-1.633357,-0.534967,-0.84677,-0.501408,-1.403973,-0.345245,-0.592266,-0.336555,-1.418077,-0.764851,-1.038601,-0.562271,-1.406871,-0.444054,-0.547313,-0.346891,-1.176837,-0.25611,-0.295861,-0.339186,-1.411021,-0.367211,-0.494492,-0.456031,-1.181682,-0.356526,-0.725076,-0.242497,-1.17356,-0.344432,-0.714327,-0.236449,0
129,0.999568,0.673235,0.102692,-0.190113,1.021276,0.513687,-0.126658,-0.184633,1.045807,0.529559,-0.111399,-0.389239,1.449002,0.985704,0.641278,0.018756,1.178517,0.603749,0.110673,-0.136758,1.200714,0.617849,0.122558,-0.129441,2.049819,1.211546,0.709419,0.439117,1.412317,0.825239,0.412356,0.020058,1.438068,0.66359,0.18412,0.025959,2
130,-0.690878,0.804341,0.703439,0.444886,-0.895959,0.819544,0.953509,0.607303,-0.884323,0.485819,0.730119,0.242968,-0.682928,0.504301,0.821265,0.494142,-1.185267,0.516432,0.529392,0.283508,-1.399733,0.006078,0.301881,0.132741,-1.337386,0.159041,0.047268,0.228494,-1.32991,-0.006373,0.292626,0.020058,-1.54665,-0.344432,-0.175259,-0.393894,0
